"applicant_id","applicant_date","applicant_time","cust_id","applicant_income","coapplicant_income","credit_history","property_area","loan_amount","loan_amount_term","loan_account_id"
"LP003317","20240131","111550","CI00001308","1907","2365","1.00","Urban","120",\N,"LA3333001308"
"LP003318","20240131","131421","CI00001309","3416","2816","0.00","Semiurban","113","360","LA3333001309"
"LP003319","20240131","142728","CI00001310","11000","0","1.00","Urban","83","360","LA3333001310"
"LP003320","20240131","152512","CI00001311","2600","2500","1.00","Semiurban","90","360","LA3333001311"
"LP003321","20240201","103050","CI00001312","4923","0","0.00","Semiurban","166","360","LA3333001312"
"LP003322","20240201","115520","CI00001313","3992","0","1.00","Urban",\N,"180","LA3333001313"
"LP003323","20240201","131011","CI00001314","3500","1083","1.00","Urban","135","360","LA3333001314"
"LP003324","20240201","140555","CI00001315","3917","0","1.00","Semiurban","124","360","LA3333001315"
"LP003325","20240201","154707","CI00001316","4408","0","1.00","Semiurban","120","360","LA3333001316"
"LP003326","20240202","101052","CI00001317","3244","0","1.00","Urban","80","360","LA3333001317"
"LP003327","20240202","114513","CI00001318","3321","2088","1.00","Semiurban","70",\N,"LA3333001318"
"LP003328","20240202","132149","CI00001319","3975","2531","1.00","Rural","55","360","LA3333001319"
"LP003329","20240202","143428","CI00001320","2479","0","1.00","Urban","59","360","LA3333001320"
"LP003330","20240202","153549","CI00001321","3418","0","1.00","Semiurban","127","360","LA3333001321"
"LP003331","20240203","095512","CI00001322","3333","1270","1.00","Urban","124","360","LA3333001322"
"LP003332","20240203","111550","CI00001323","10000","0","1.00","Semiurban","214","360","LA3333001323"
"LP003333","20240203","131421","CI00001324","3430","1250","0.00","Semiurban","128","360","LA3333001324"
"LP003334","20240203","142728","CI00001325","7787","0","1.00","Urban","240","360","LA3333001325"
"LP003335","20240203","152512","CI00001326","5703","0","1.00","Rural","130","360","LA3333001326"
"LP003336","20240204","103050","CI00001327","3173","3021","1.00","Urban","137","360","LA3333001327"
"LP003337","20240204","115520","CI00001328","3391","0","1.00","Rural","132","360","LA3333001328"
"LP003338","20240204","131011","CI00001329","3850","983","1.00","Semiurban","100","360","LA3333001329"
"LP003339","20240204","140555","CI00001330","150","1800","1.00","Rural","135","360","LA3333001330"
"LP003340","20240204","154707","CI00001331","3727","1775","1.00","Semiurban","131","360","LA3333001331"
"LP003341","20240204","101052","CI00001332","3343","1517","1.00","Rural","105","360","LA3333001332"
"LP003342","20240205","114513","CI00001333","5000","0","0.00","Semiurban","72","360","LA3333001333"
"LP003343","20240205","132149","CI00001334","4283","2383","0.00","Semiurban","127","360","LA3333001334"
"LP003344","20240205","143428","CI00001335","3620","0","1.00","Urban","90","360","LA3333001335"
"LP003345","20240205","153549","CI00001336","2221","0","0.00","Urban","60","360","LA3333001336"
"LP003346","20240205","095512","CI00001337","4000","0","1.00","Urban","83","84","LA3333001337"
"LP003347","20240206","111550","CI00001338","4258","0","1.00","Urban","125","360","LA3333001338"
"LP003348","20240206","131421","CI00001339","4500","0","1.00","Rural","147","360","LA3333001339"
"LP003349","20240206","142728","CI00001340","4009","1717","1.00","Semiurban","116","360","LA3333001340"
"LP003350","20240206","152512","CI00001341","2971","2791","1.00","Semiurban","144","360","LA3333001341"
"LP003351","20240206","103050","CI00001342","7578","1010","1.00","Semiurban","175",\N,"LA3333001342"
"LP003352","20240206","115520","CI00001343","6250","0","1.00","Semiurban","128","360","LA3333001343"
"LP003353","20240207","131011","CI00001344","3250","0","1.00","Rural","170","360","LA3333001344"
"LP003354","20240207","140555","CI00001345","4735","0","1.00","Urban","138","360","LA3333001345"
"LP003355","20240207","154707","CI00001346","2014","2925","1.00","Rural","120","360","LA3333001346"
"LP003356","20240207","101052","CI00001347","6250","1695","1.00","Semiurban","210","360","LA3333001347"
"LP003357","20240207","114513","CI00001348","4758","0","1.00","Semiurban","158","480","LA3333001348"
"LP003358","20240208","132149","CI00001349","6400","0","1.00","Rural","200","360","LA3333001349"
"LP003359","20240208","143428","CI00001350","2491","2054","1.00","Semiurban","104","360","LA3333001350"
"LP003360","20240208","153549","CI00001351","3716","0","1.00","Rural","42","180","LA3333001351"
"LP003361","20240208","095512","CI00001352","3333","1250","1.00","Semiurban","110","360","LA3333001352"
"LP003362","20240208","111550","CI00001353","3189","2598","1.00","Rural","120",\N,"LA3333001353"
"LP003363","20240209","131421","CI00001354","4083","0","0.00","Semiurban","103","360","LA3333001354"
"LP003364","20240209","142728","CI00001355","8333","0","1.00","Semiurban","280","360","LA3333001355"
"LP003365","20240209","152512","CI00001356","3155","1779","1.00","Semiurban","140","360","LA3333001356"
"LP003366","20240209","103050","CI00001357","5500","1260","1.00","Rural","170","360","LA3333001357"
"LP003367","20240209","115520","CI00001358","4727","0","0.00","Rural","150","360","LA3333001358"
"LP003368","20240209","131011","CI00001359","5746","0","0.00","Urban","255","360","LA3333001359"
"LP003369","20240210","140555","CI00001360","3089","2999","1.00","Rural","100","240","LA3333001360"
"LP003370","20240210","154707","CI00001361","3463","0","0.00","Urban","122","360","LA3333001361"
"LP003371","20240210","101052","CI00001362","6794","528","0.00","Urban","139","360","LA3333001362"
"LP003372","20240210","114513","CI00001363","3812","0","1.00","Rural","112","360","LA3333001363"
"LP003373","20240210","132149","CI00001364","32000","0","0.00","Semiurban","550","360","LA3333001364"
"LP003374","20240211","143428","CI00001365","3315","0","1.00","Semiurban","96","360","LA3333001365"
"LP003375","20240211","153549","CI00001366","10890","0","1.00","Rural","260","12","LA3333001366"
"LP003376","20240211","095512","CI00001367","12941","0","1.00","Urban","150","300","LA3333001367"
"LP003377","20240211","111550","CI00001368","5819","5000","1.00","Rural","120","360","LA3333001368"
"LP003378","20240211","131421","CI00001369","2510","1983","1.00","Urban","140","180","LA3333001369"
"LP003379","20240212","142728","CI00001370","2965","5701","1.00","Urban","155","60","LA3333001370"
"LP003380","20240212","152512","CI00001371","6250","1300","1.00","Rural","108","360","LA3333001371"
"LP003381","20240212","103050","CI00001372","3406","4417","1.00","Semiurban","123","360","LA3333001372"
"LP003382","20240212","115520","CI00001373","6050","4333","1.00","Urban","120","180","LA3333001373"
"LP003383","20240212","131011","CI00001374","9703","0","1.00","Urban","112","360","LA3333001374"
"LP003384","20240213","140555","CI00001375","3276","0","1.00","Semiurban","90","360","LA3333001375"
"LP003385","20240213","154707","CI00001376","8703","0","0.00","Rural","199","360","LA3333001376"
"LP003386","20240213","101052","CI00001377","4742","717","1.00","Semiurban","139","360","LA3333001377"
"LP003387","20240213","114513","CI00001378","6608","0","1.00","Urban","137","180","LA3333001378"
"LP003388","20240213","132149","CI00001379","5900","0","1.00","Urban","150","360","LA3333001379"
"LP003389","20240214","143428","CI00001380","2882","1843","1.00","Semiurban","123","480","LA3333001380"
"LP003390","20240214","153549","CI00001381","1809","1868","1.00","Urban","90","360","LA3333001381"
"LP003391","20240214","095512","CI00001382","3071","4309","1.00","Urban","180","360","LA3333001382"
"LP003392","20240214","111550","CI00001383","2783","1456","1.00","Urban","113","360","LA3333001383"
"LP003393","20240214","131421","CI00001384","1668","3890","0.00","Semiurban","201","360","LA3333001384"
"LP003394","20240214","142728","CI00001385","3427","0","1.00","Urban","138","360","LA3333001385"
"LP003395","20240215","152512","CI00001386","2583","2167","1.00","Rural","104","360","LA3333001386"
"LP003396","20240215","103050","CI00001387","5000","0","1.00","Rural","148","360","LA3333001387"
"LP003397","20240215","115520","CI00001388","2661","7101","1.00","Semiurban","279","180","LA3333001388"
"LP003398","20240215","131011","CI00001389","16250","0","0.00","Urban","192","360","LA3333001389"
"LP003399","20240215","140555","CI00001390","3083","0","1.00","Rural","255","360","LA3333001390"
"LP003400","20240216","154707","CI00001391","6045","0","0.00","Rural","115","360","LA3333001391"
"LP003401","20240216","101052","CI00001392","2463","2360","0.00","Urban","117","360","LA3333001392"
"LP003402","20240216","114513","CI00001393","5250","0","1.00","Urban","94","360","LA3333001393"
"LP003403","20240216","132149","CI00001394","4855","0","1.00","Rural","72","360","LA3333001394"
"LP003404","20240216","143428","CI00001395","1599","2474","1.00","Semiurban","125","300","LA3333001395"
"LP003405","20240216","153549","CI00001396","14683","2100","1.00","Rural","304","360","LA3333001396"
"LP003406","20240217","095512","CI00001397","4246","4246","1.00","Urban","214","360","LA3333001397"
"LP003407","20240217","111550","CI00001398","4931","0","0.00","Semiurban","128","360","LA3333001398"
"LP003408","20240217","131421","CI00001399","6083","4250","0.00","Urban","330","360","LA3333001399"
"LP003409","20240217","142728","CI00001400","4333","2291","1.00","Rural","133","350","LA3333001400"
"LP003410","20240217","152512","CI00001401","2060","2209","1.00","Semiurban","134","360","LA3333001401"
"LP003411","20240218","103050","CI00001402","3481","0","1.00","Semiurban","155","36","LA3333001402"
"LP003412","20240218","115520","CI00001403","7200","0","1.00","Rural","120","360","LA3333001403"
"LP003413","20240218","131011","CI00001404","5166","0","1.00","Semiurban","128","360","LA3333001404"
"LP003414","20240218","140555","CI00001405","4095","3447","1.00","Rural","151","360","LA3333001405"
"LP003415","20240218","154707","CI00001406","4708","1387","1.00","Semiurban","150","360","LA3333001406"
"LP003416","20240219","101052","CI00001407","5823","2529","1.00","Semiurban","187","360","LA3333001407"
"LP003417","20240219","114513","CI00001408","7895","0","1.00","Rural","143","360","LA3333001408"
"LP003418","20240219","132149","CI00001409","4333","1811","0.00","Urban","160","360","LA3333001409"
"LP003419","20240219","143428","CI00001410","3418","0","1.00","Rural","135","360","LA3333001410"
"LP003420","20240219","153549","CI00001411","2876","1560","1.00","Urban","90","360","LA3333001411"
"LP003421","20240219","095512","CI00001412","4150","4256","1.00","Rural","209","360","LA3333001412"
"LP003422","20240220","111550","CI00001413","3237","0","1.00","Urban","30","360","LA3333001413"
"LP003423","20240220","131421","CI00001414","11146","0","1.00","Urban","136","360","LA3333001414"
"LP003424","20240220","142728","CI00001415","2833","1857","1.00","Rural","126","360","LA3333001415"
"LP003425","20240220","152512","CI00001416","2620","2223","1.00","Semiurban","150","360","LA3333001416"
"LP003426","20240220","103050","CI00001417","3900","0","1.00","Semiurban","90","360","LA3333001417"
"LP003427","20240221","115520","CI00001418","2750","1842","1.00","Semiurban","115","360","LA3333001418"
"LP003428","20240221","131011","CI00001419","3993","3274","1.00","Semiurban","207","360","LA3333001419"
"LP003429","20240221","140555","CI00001420","3103","1300","1.00","Urban","80","360","LA3333001420"
"LP003430","20240221","154707","CI00001421","2964","0","0.00","Semiurban","84","360","LA3333001421"
"LP003431","20240221","101052","CI00001422","14583","0","1.00","Semiurban","436","360","LA3333001422"
"LP003432","20240222","114513","CI00001423","4100","0","0.00","Rural","124","360","LA3333001423"
"LP003433","20240222","132149","CI00001424","5583","0","1.00","Urban","116","360","LA3333001424"
"LP003434","20240222","143428","CI00001425","4053","2426","0.00","Urban","158","360","LA3333001425"
"LP003435","20240222","153549","CI00001426","2708","0","1.00","Rural","65","360","LA3333001426"
"LP003436","20240222","095512","CI00001427","3927","800","1.00","Semiurban","112","360","LA3333001427"
"LP003437","20240223","111550","CI00001428","2301","986","1.00","Urban","78","180","LA3333001428"
"LP003438","20240223","131421","CI00001429","1811","1666","1.00","Urban","54","360","LA3333001429"
"LP003439","20240223","142728","CI00001430","3180","2370","0.00","Rural","80","240","LA3333001430"
"LP003440","20240223","152512","CI00001431","20667","0","1.00","Rural",\N,"360","LA3333001431"
"LP003441","20240223","103050","CI00001432","2268","0","0.00","Semiurban","170","360","LA3333001432"
"LP003442","20240224","115520","CI00001433","3158","3053","1.00","Rural","89","360","LA3333001433"
"LP003443","20240224","131011","CI00001434","2600","1717","1.00","Semiurban","99","300","LA3333001434"
"LP003444","20240224","140555","CI00001435","3704","2000","1.00","Rural","120","360","LA3333001435"
"LP003445","20240224","154707","CI00001436","4124","0","1.00","Semiurban","115","360","LA3333001436"
"LP003446","20240224","101052","CI00001437","1141","2017","0.00","Urban","120","360","LA3333001437"
"LP003447","20240224","114513","CI00001438","9508","0","1.00","Rural","187","360","LA3333001438"
"LP003448","20240225","132149","CI00001439","3075","2416","1.00","Rural","139","360","LA3333001439"
"LP003449","20240225","143428","CI00001440","4400","0","0.00","Semiurban","127","360","LA3333001440"
"LP003450","20240225","153549","CI00001441","3153","1560","1.00","Urban","134","360","LA3333001441"
"LP003451","20240225","095512","CI00001442","3042","3167","1.00","Urban","135","360","LA3333001442"
"LP003452","20240225","111550","CI00001443","5417","0","0.00","Urban","143","480","LA3333001443"
"LP003453","20240226","131421","CI00001444","2383","3334","1.00","Semiurban","172","360","LA3333001444"
"LP003454","20240226","142728","CI00001445","4416","1250","1.00","Urban","110","360","LA3333001445"
"LP003455","20240226","152512","CI00001446","1750","2935","0.00","Semiurban","94","360","LA3333001446"
"LP003456","20240226","103050","CI00001447","6875","0","1.00","Semiurban","200","360","LA3333001447"
"LP003457","20240226","115520","CI00001448","4666","0","1.00","Urban","135","360","LA3333001448"
"LP003458","20240226","131011","CI00001449","5000","2541","1.00","Rural","151","480","LA3333001449"
"LP003459","20240227","140555","CI00001450","3564","0","1.00","Rural","79","360","LA3333001450"
"LP003460","20240227","154707","CI00001451","3958","0","1.00","Rural","110","360","LA3333001451"
"LP003461","20240227","101052","CI00001452","2014","2925","1.00","Urban","113","360","LA3333001452"
